speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position,similarity_score,word_count_diff
General debate,A_52_PV.15_E, 1997-09-29 ,Yoo,Republic of Korea,Chong-Ha  Yoo,KOR,Minister for Foreign Affairs of the Republic of Korea. Mr. Yoo (Republic of Korea): I congratulate you,0.8563355166021575,-1708
General debate,A_52_PV.15_E, 1997-09-29 ,Douglas,Saint Kitts and Nevis,Denzil  Douglas,KNA,Prime Minister and Minister for National Security,0.9982273649366796,125
General debate,A_52_PV.16_E, 1997-09-29 ,Lim,Republic of Korea,Sungnam  Lim,KOR,,0.8563355166021575,-1708
General debate,A_52_PV.16_E, 1997-09-29 ,Gorelik,Russian Federation,Aleksandr  Gorelik,RUS,,0.8758705370853409,-1017
General debate,A_52_PV.16_E, 1997-09-29 ,Choe Myong,Democratic People's Republic of Korea,Nam  Choe Myong,PRK,enhancing our development prospects. thus It Our world is merging into one globally encompassing dynamo of change,0.9972968678079955,40
General debate,A_52_PV.16_E, 1997-09-29 ,Thapa,Nepal,Kamal  Thapa,NPL,Minister for Foreign Affairs of Nepal. Mr. Thapa (Nepal): First of all,0.9991873681873586,31
General debate,A_52_PV.16_E, 1997-09-29 ,Ouedraogo,Burkina Faso,Ablasse  Ouedraogo,BFA,Minister for Foreign Affairs of Burkina Faso. country — Ukraine — your Mr. Ouedraogo (Burkina Faso) (interpretation from French): Sir,0.9986887704253843,62
General debate,A_52_PV.16_E, 1997-09-29 ,Abulhasan,Kuwait,Mohammad A.  Abulhasan,KWT,,0.9986308253398639,13
General debate,A_52_PV.16_E, 1997-09-29 ,Bouez,Lebanon,Fares  Bouez,LBN,,0.9990619221916892,30
General debate,A_52_PV.16_E, 1997-09-29 ,Chaiyasan,Thailand,Prachuab  Chaiyasan,THA,,0.998584838892993,37
General debate,A_52_PV.16_E, 1997-09-29 ,Siazon,Philippines,Domingo L.  Siazon,PHL,Jr.,0.999136701949961,33
General debate,A_52_PV.16_E, 1997-09-29 ,Andjaba,Namibia,Martin  Andjaba,NAM,Chairman of the delegation of Namibia. I give him the floor. Mr. Andjaba (Namibia): I congratulate you,0.9990594037092485,40
General debate,A_52_PV.16_E, 1997-09-29 ,Banzer Suarez,Bolivia,Hugo  Banzer Suarez,BOL,Constitutional President of the Republic of Bolivia ,0.9963781000079289,109
General debate,A_52_PV.17_E, 1997-09-30 ,Dorda,Libyan Arab Jamahiriya,Abuzed  Dorda,LBY,,0.9990137758951446,80
General debate,A_52_PV.17_E, 1997-09-30 ,Willi,Liechtenstein,Andrea  Willi,LIE,,0.9992219944740554,16
General debate,A_52_PV.17_E, 1997-09-30 ,Tokaev,Kazakhstan,Kasymzhomart  Tokaev,KAZ,Minister for Foreign Affairs of Kazakhstan,0.9989764904282781,26
General debate,A_52_PV.17_E, 1997-09-30 ,Maope,Lesotho,Kelebone  Maope,LSO,,0.9984876454162601,-138
General debate,A_52_PV.17_E, 1997-09-30 ,Purryag,Mauritius,Rajkeswur  Purryag,MUS,Deputy Prime Minister and Minister for Foreign Affairs and International Trade of Mauritius. Mr. Purryag (Mauritius): Mr. President,0.9978005603894247,222
General debate,A_52_PV.17_E, 1997-09-30 ,Maraj,Trinidad and Tobago,Ralph  Maraj,TTO,,0.9993785310833343,44
General debate,A_52_PV.17_E, 1997-09-30 ,Bolkiah,Brunei Darussalam,Mohamed  Bolkiah,BRN,,0.9983296357870117,-17
General debate,A_52_PV.18_E, 1997-09-30 ,Mihailova,Bulgaria,Nadezhda  Mihailova,BGR,,0.999429598143298,30
General debate,A_52_PV.18_E, 1997-09-30 ,Shikhmuradov,Turkmenistan,Boris  Shikhmuradov,TKM,on whom I now call. Mr. Shikhmuradov (Turkmenistan) (interpretation from Russian): Allow me to congratulate Mr. Udovenko,0.9993142078200197,20
General debate,A_52_PV.18_E, 1997-09-30 ,Zouari,Tunisia,Abderrahim  Zouari,TUN,,0.9993455897117283,37
General debate,A_52_PV.18_E, 1997-09-30 ,Arzoumanian,Armenia,Alexander  Arzoumanian,ARM,Minister Republic of Armenia. I begin (Armenia): Mr. Arzoumanian by congratulating Mr. Hennadiy Udovenko on his election as President of the General Assembly at its fifty-second session. I am confident that the skills and vast experience he has acquired throughout his distinguished diplomatic career will provide the guidance we need to guarantee the successful outcome of the session. I must also recall the remarkable diligence of his predecessor,BUG,BUG
General debate,A_52_PV.18_E, 1997-09-30 ,Al-Khalifa,Bahrain,Mohammed  Al-Khalifa,BHR,,0.9993011266264632,45
General debate,A_52_PV.18_E, 1997-09-30 ,Alatas,Indonesia,Ali  Alatas,IDN,held last April in there should be no partial or selective New Delhi,0.9896023246726043,3878
General debate,A_52_PV.18_E, 1997-09-30 ,Ramos,Uruguay,Alvaro  Ramos,URY,,0.9990126751409157,36
General debate,A_52_PV.18_E, 1997-09-30 ,Mayaki,Niger,Ibrahim Assane  Mayaki,NER,President of the Republic of Niger,0.9984934998040959,116
General debate,A_52_PV.19_E, 1997-10-01 ,Al-Shara',Syrian Arab Republic,Farouk  Al-Shara',SYR,,0.9991608416848251,36
General debate,A_52_PV.19_E, 1997-10-01 ,Robaina Gonzalez,Cuba,Roberto  Robaina Gonzalez,CUB,,BUG,BUG
General debate,A_52_PV.19_E, 1997-10-01 ,Chipeta,Malawi,Mapopa  Chipeta,MWI,MP,0.9992428808810546,34
General debate,A_52_PV.19_E, 1997-10-01 ,Karaha,Democratic Republic of the Congo,Bizima  Karaha,COD,Minister for Foreign Affairs of the Democratic Republic of the Congo. Mr. Karaha (Democratic Republic of the Congo) (interpretation from French): I wish from this rostrum to congratulate His Excellency Mr. Hennadiy Udovenko on his unanimous election to the presidency of the General Assembly at its fifty-second session. I am certain that the successful conduct of the work of this session will justify the confidence we all have in his outstanding qualities as a statesman. 19th plenary meeting 1 October 1997 I wish also to pay tribute to his predecessor,0.9992742137576023,50
General debate,A_52_PV.19_E, 1997-10-01 ,Kovács,Hungary,László  Kovács,HUN,,0.9991094757933788,30
General debate,A_52_PV.19_E, 1997-10-01 ,Kabbah,Sierra Leone,Ahmad  Kabbah,SLE,President of the Republic of Sierra Leone ,0.9993377645013042,51
General debate,A_52_PV.19_E, 1997-10-01 ,Azad,Bangladesh,Abdus Samad  Azad,BGD,,0.9990279469737046,50
General debate,A_52_PV.19_E, 1997-10-01 ,Vu,Viet Nam,Khoan.  Vu,VNM,,0.9983305539315396,109
General debate,A_52_PV.20_E, 1997-10-01 ,Osho,Benin,Pierre  Osho,BEN,Minister for Foreign Affairs and Cooperation of Benin. Mr. Osho (Benin) (interpretation from French): As I take the floor on behalf of the delegation of the Republic of Benin,0.9970563895353451,-341
General debate,A_52_PV.20_E, 1997-10-01 ,Abdullah,Afghanistan,Abdullah  Abdullah,AFG,stood on this podium to explain the dark and ominous movement known as the Taliban,0.9982952348433011,106
General debate,A_52_PV.20_E, 1997-10-01 ,Longchamp,Haiti,Fritz  Longchamp,HTI,,0.9983513381035396,-18
General debate,A_52_PV.20_E, 1997-10-01 ,Lengsavad,Lao People's Democratic Republic,Somsavat  Lengsavad,LAO,on whom I now call. Mr. Lengsavad (Lao Peoples Democratic Republic) (spoke in Laotian; interpretation from French text furnished by the delegation): In accordance with tradition,0.9976312732437125,23
General debate,A_52_PV.20_E, 1997-10-01 ,Attaf,Algeria,Ahmed  Attaf,DZA,Minister for Foreign Affairs of Algeria. Mr. Attaf (Algeria) (interpretation from Arabic): Your election to the presidency of the General Assembly at its fifty-second session,0.9992365606077004,47
General debate,A_52_PV.20_E, 1997-10-01 ,Lewis,Antigua and Barbuda,Patrick  Lewis,ATG,,0.9991422235807713,37
General debate,A_52_PV.20_E, 1997-10-01 ,Barrow,Belize,Dean  Barrow,BLZ,,0.9986264592288847,34
General debate,A_52_PV.20_E, 1997-10-01 ,Velliste,Estonia,Trivimi  Velliste,EST,,0.9969883455017856,105
General debate,A_52_PV.21_E, 1997-10-02 ,Captan,Liberia,Monie  Captan,LBR,to whom I give the floor. Mr. Captan (Liberia): I have the honour to present my Excellency personal Mr. Hennadiy Udovenko and to wish him every success during his presidency. compliments to His General Assembly Fifty-second session I have the honour also to deliver the address of His Excellency Mr. Charles Ghankay Taylor,BUG,BUG
General debate,A_52_PV.21_E, 1997-10-02 ,Muller,Marshall Islands,Phillip H.  Muller,MHL,,0.9990132417143038,27
General debate,A_52_PV.21_E, 1997-10-02 ,Mwanamwambwa,Zambia,Amusaa  Mwanamwambwa,ZMB,,0.9992164169913983,24
General debate,A_52_PV.21_E, 1997-10-02 ,Oye Mba,Gabon,Casimir  Oye Mba,GAB,,0.9991177524199905,56
General debate,A_52_PV.21_E, 1997-10-02 ,Sidibe,Mali,Modibo  Sidibe,MLI,Minister for Foreign Affairs of Mali and for Malians Living Abroad. I give him the floor. Mr. Sidibe (Mali) (interpretation from French): May I first of all congratulate you,0.999315363701706,37
General debate,A_52_PV.21_E, 1997-10-02 ,Antonovich,Belarus,Ivan Ivanovich  Antonovich,BLR,Minister for Foreign Affairs of Belarus. Mr. Antonovich (Belarus): It gives me particular pleasure to congratulate you,0.9993600512986107,34
General debate,A_52_PV.21_E, 1997-10-02 ,James,Dominica,Edison  James,DMA,Prime Minister and Minister for External Affairs,0.9991309692606587,26
General debate,A_52_PV.21_E, 1997-10-02 ,Al-Thani,Qatar,Meshal Hamad Mohamed J.   Al-Thani,QAT,,0.9988700395713491,119
General debate,A_52_PV.22_E, 1997-10-02 ,Rukingama,Burundi,Luc  Rukingama,BDI,,0.9990375853163649,-75
General debate,A_52_PV.22_E, 1997-10-02 ,Essy,Côte d'Ivoire,Amara  Essy,CIV,,0.9963586140271907,169
General debate,A_52_PV.22_E, 1997-10-02 ,Choe,Democratic People's Republic of Korea,Su Hon  Choe,PRK,held in Harare in June,0.9972968678079955,40
General debate,A_52_PV.22_E, 1997-10-02 ,Annadif,Chad,Mahamat Saleh   Annadif,TCD,,0.9989822311341849,36
General debate,A_52_PV.22_E, 1997-10-02 ,Simão,Mozambique,Leonardo Santos  Simão,MOZ,where the situation remains very disturbing in spite of the initiatives of the United Nations,0.9993111451653737,48
General debate,A_52_PV.22_E, 1997-10-02 ,Al-Sahaf,Iraq,Mohammed Said  Al-Sahaf,IRQ,,0.9985752942812616,40
General debate,A_52_PV.22_E, 1997-10-02 ,Niasse,Senegal,Moustapha  Niasse,SEN,,0.9990203177589797,129
General debate,A_52_PV.23_E, 1997-10-03 ,Gasana,Rwanda,Anastase  Gasana,RWA,,0.9989172261372505,36
General debate,A_52_PV.23_E, 1997-10-03 ,Anthony,Saint Lucia,Kenny  Anthony,LCA,Prime Minister,0.9993286817454111,35
General debate,A_52_PV.23_E, 1997-10-03 ,Downer,Australia,Alexander  Downer,AUS,,0.9990026596560567,70
General debate,A_52_PV.23_E, 1997-10-03 ,Mesfin,Ethiopia,Seyoum  Mesfin,ETH,,0.9993093847887833,36
General debate,A_52_PV.23_E, 1997-10-03 ,Kadirgamar,Sri Lanka,Lakshman  Kadirgamar,LKA,M.P. 6 23rd plenary meeting 3 October 1997 Mr. Kadirgamar (Sri Lanka): May I begin,0.9990863383430142,76
General debate,A_52_PV.23_E, 1997-10-03 ,Abdulla,Oman,Yousef  Abdulla,OMN,on whom I now call. Mr. Abdulla (Oman) (interpretation from Arabic): Mr. President,0.9990852072317825,129
General debate,A_52_PV.24_E, 1997-10-03 ,Tsaty-Boungou,Congo,Destin-Arsene  Tsaty-Boungou,COG,Minister and Francophonie of the Congo. for Foreign Affairs Mr. Tsaty-Boungou (Congo) (interpretation from French): I wish to congratulate the President on his brilliant election to the presidency of the fifty-second session of the General Assembly. This election is both a sign of the respect his country enjoys in the international community and a tribute by the Members of our Organization to his qualities as a diplomat and his outstanding experience in the United Nations system. All of this is,0.9981228554074797,-90
General debate,A_52_PV.24_E, 1997-10-03 ,Al-Eryany,Yemen,Abdulkarim  Al-Eryany,YEM,apprised this Assembly in 1987 of the impending environmental disaster that rising sea levels posed to our country,0.9993437052137041,46
General debate,A_52_PV.24_E, 1997-10-03 ,Kamara,Guinea,Lamime  Kamara,GIN,,0.9991257901802642,40
General debate,A_52_PV.24_E, 1997-10-03 ,Oti,Solomon Islands,Patteson  Oti,SLB,Minister for Foreign Affairs and Trade of Solomon Islands. Mr. Oti (Solomon Islands): Eight weeks ago,0.9988199086615036,23
General debate,A_52_PV.24_E, 1997-10-03 ,Jameel,Maldives,Fathulla  Jameel,MDV,,0.9992531016943728,44
General debate,A_52_PV.24_E, 1997-10-03 ,Tarawneh,Jordan,Fayez  Tarawneh,JOR,,0.9992883616625452,50
General debate,A_52_PV.24_E, 1997-10-03 ,Razafimahaleo,Madagascar,Hirizo  Razafimahaleo,MDG,,0.9990743455184002,129
General debate,A_52_PV.25_E, 1997-10-06 ,Njie,Gambia,Omar Yusupha  Njie,GMB,,BUG,BUG
General debate,A_52_PV.25_E, 1997-10-06 ,Altangerel,Mongolia,Shukheriin  Altangerel,MNG,Minister for Foreign Affairs of Mongolia. Mr. Altangerel (Mongolia) (spoke in Mongolian; furnished by the delegation): It gives me English text pleasure to congratulate His Excellency Mr. Udovenko,0.9980000077939329,-25
General debate,A_52_PV.25_E, 1997-10-06 ,Olhaye,Djibouti,Roble  Olhaye,DJI,,0.999152355055899,40
General debate,A_52_PV.25_E, 1997-10-06 ,Miller,Barbados,Billie  Miller,BRB,Deputy Prime Minister and Minister for Foreign Affairs,0.9990673210003083,41
General debate,A_52_PV.25_E, 1997-10-06 ,Kouliev,Azerbaijan,Eldar  Kouliev,AZE,Chairman of the Delegation of Azerbaijan. Mr. Kouliev (Azerbaijan) (interpretation from Russian): Allow me first of all,0.9983312067189724,46
General debate,A_52_PV.25_E, 1997-10-06 ,Gatti,San Marino,Gabriele  Gatti,SMR,,0.9992204011661759,14
General debate,A_52_PV.25_E, 1997-10-06 ,Clerides,Cyprus,Glafcos  Clerides,CYP,President of the Republic of Cyprus ,0.9975362217990826,-196
General debate,A_52_PV.26_E, 1997-10-06 ,Fletcher,Grenada,Raphael  Fletcher,GRD,,0.9989187084490435,34
General debate,A_52_PV.26_E, 1997-10-06 ,Merafhe,Botswana,Mompati S.  Merafhe,BWA,MP,0.9990095255821114,48
General debate,A_52_PV.26_E, 1997-10-06 ,Snijders,Suriname,Errol Glenn  Snijders,SUR,,0.9995206761923608,20
General debate,A_52_PV.26_E, 1997-10-06 ,Tsering,Bhutan,Dawa  Tsering,BTN,,0.9994293386295123,16
General debate,A_52_PV.26_E, 1997-10-06 ,Silva,Guinea-Bissau,Fernando Delfim da  Silva,GNB,on whom I now call. text furnished by from French Mr. da Silva (Guinea-Bissau) (spoke in Portuguese; interpretation the delegation): Allow me to congratulate you,0.9974819581671076,123
General debate,A_52_PV.27_E, 1997-10-07 ,Vohor,Vanuatu,Rialuth Serge  Vohor,VUT,Prime Minister of the Republic of Vanuatu ,0.9945637759827487,-354
General debate,A_52_PV.27_E, 1997-10-07 ,Bostwick,Bahamas,Janet  Bostwick,BHS,,0.9988577479923247,47
General debate,A_52_PV.27_E, 1997-10-07 ,Imanaliev,Kyrgyzstan,Muratbek  Imanaliev,KGZ,,0.9992625638808851,30
General debate,A_52_PV.27_E, 1997-10-07 ,Oyono Ndong Mifumu,Equatorial Guinea,Miguel  Oyono Ndong Mifumu,GNQ,,0.9991140829369543,30
General debate,A_52_PV.27_E, 1997-10-07 ,Bonnelame,Seychelles,Jérémie  Bonnelame,SYC,Minister for Foreign Affairs of Seychelles. Mr. Bonnelame (Seychelles) (interpretation from French): I take this opportunity to congratulate you,0.9992507929660146,3
General debate,A_52_PV.27_E, 1997-10-07 ,Koba,Central African Republic,Henry  Koba,CAF,,0.9986829208541045,27
General debate,A_52_PV.27_E, 1997-10-07 ,Kamilov,Uzbekistan,Abdulaziz  Kamilov,UZB,,0.9791171659371055,2135
General debate,A_52_PV.28_E, 1997-10-07 ,Musyoka,Kenya,Stephen Kalonzo  Musyoka,KEN,,0.9992991966065902,47
General debate,A_52_PV.28_E, 1997-10-07 ,Allen,Saint Vincent and the Grenadines,Alpian  Allen,VCT,,0.9971972037175857,-83
General debate,A_52_PV.28_E, 1997-10-07 ,Weldensae,Eritrea,Haile  Weldensae,ERI,,0.9984830476465596,133
General debate,A_52_PV.28_E, 1997-10-07 ,Ould Minnih,Mauritania,Ahmed  Ould Minnih,MRT,the Islamic Republic of Mauritania has completed the process of establishing constitutional institutions within the framework of a democratic process that began 11 years ago. This ensures that these institutions will be able to function normally within a multi-party system and a State based on the rule of law. My country is proud to state that we do not hold any political prisoners. as such freedoms,0.9990610180791941,34
General debate,A_52_PV.28_E, 1997-10-07 ,Genia,Papua New Guinea,Kilroy  Genia,PNG,M.P. Mr. Genia (Papua New Guinea): On behalf of the people and Government of Papua New Guinea,0.9990272784528773,125
General debate,A_52_PV.5_E, 1997-09-22 ,Insulza,Chile,José Miguel  Insulza,CHL,,0.9988233524952091,40
General debate,A_52_PV.5_E, 1997-09-22 ,Kikwete,United Republic of Tanzania,Jakaya  Kikwete,TZA,Minister for Foreign Affairs and International Cooperation of the United Republic of Tanzania. He will also speak on behalf of the Group of 77. the outset,0.9992269618485745,50
General debate,A_52_PV.5_E, 1997-09-22 ,Rabuka,Fiji,Sitiveni  Rabuka,FJI,Prime Minister,0.9989716180837579,61
General debate,A_52_PV.5_E, 1997-09-22 ,Rasmussen,Denmark,Poul Nyrup  Rasmussen,DNK,Prime Minister of the Kingdom of Denmark ,0.9990659549562424,31
General debate,A_52_PV.5_E, 1997-09-22 ,Clinton,United States,Bill  Clinton,USA,President of the United States of America 5th plenary meeting 22 September 1997 ,0.9988752840116497,34
General debate,A_52_PV.5_E, 1997-09-22 ,Lampreia,Brazil,Luiz Felipe Palmeira  Lampreia,BRA,,0.9986633052067831,49
General debate,A_52_PV.6_E, 1997-09-22 ,Kharrazi,Iran,Kamal  Kharrazi,IRN,,0.9989974885264175,36
General debate,A_52_PV.6_E, 1997-09-22 ,Menagarishvili,Georgia,Irakli  Menagarishvili,GEO,His Excellency Mr. Affairs Menagarishvili. 20 6th plenary meeting 22 September 1997 Mr. Menagarishvili (Georgia) (interpretation from Russian): I should like to begin by congratulating the Minister for Foreign Affairs of Ukraine,0.9993244373780592,23
General debate,A_52_PV.6_E, 1997-09-22 ,Zieleniec,Czech Republic,Josef  Zieleniec,CZE,,0.9989888393565595,26
General debate,A_52_PV.6_E, 1997-09-22 ,Nzo,South Africa,Alfred.  Nzo,ZAF,,0.9989957007347454,40
General debate,A_52_PV.6_E, 1997-09-22 ,Godal,Norway,Bjorn  Godal,NOR,,0.9989317790146075,32
General debate,A_52_PV.6_E, 1997-09-22 ,Sharif,Pakistan,Mohammad  Sharif,PAK,Prime Minister of the Islamic Republic of Pakistan ,0.9985998704937673,41
General debate,A_52_PV.6_E, 1997-09-22 ,Kuchma,Ukraine,L.D.  Kuchma,UKR,President of Ukraine ,0.9980429495028728,-216
General debate,A_52_PV.6_E, 1997-09-22 ,Alemán Lacayo,Nicaragua,Arnoldo  Alemán Lacayo,NIC,President of the Republic of Nicaragua ,0.9953192958615084,164
General debate,A_52_PV.8_E, 1997-09-23 ,Reina Idiaquez,Honduras,Carlos Roberto  Reina Idiaquez,HND,President of the Republic of Honduras ,0.9984664208514483,47
General debate,A_52_PV.8_E, 1997-09-23 ,Calderon,El Salvador,Armando  Calderon,SLV,President of the Republic of El Salvador. ,0.9984241860187203,16
General debate,A_52_PV.8_E, 1997-09-23 ,Figueres Olsen,Costa Rica,Jose Maria  Figueres Olsen,CRI,President of the Republic of Costa Rica ,0.9988950581600855,13
General debate,A_52_PV.8_E, 1997-09-23 ,Arzu Irigoyen,Sistema de la Integración Centroamericana,Alvaro  Arzu Irigoyen,Sistema de la Integración Centroamericana,President of the Republic of Guatemala ,0.0,0
General debate,A_52_PV.8_E, 1997-09-23 ,Mierlo,Netherlands,Hans van  Mierlo,NLD,,0.9987781004637524,44
General debate,A_52_PV.8_E, 1997-09-23 ,Gama,Portugal,Jaime  Gama,PRT,,0.9994791372359761,29
General debate,A_52_PV.8_E, 1997-09-23 ,Halonen,Finland,Tarja Kaarina  Halonen,FIN,,0.9975427924516544,41
General debate,A_52_PV.8_E, 1997-09-23 ,Obuchi,Japan,Keizo  Obuchi,JPN,Minister for Foreign Affairs of Japan. (spoke in (Japan) Mr. Obuchi Japanese; interpretation furnished by the delegation): I should like at the outset to extend my warmest compliments to His Excellency Mr. Hennadiy Udovenko,BUG,BUG
General debate,A_52_PV.8_E, 1997-09-23 ,Wasmosy,Paraguay,Juan Carlos  Wasmosy,PRY,President of the Republic of Paraguay ,0.9983431377161703,125
General debate,A_52_PV.9_E, 1997-09-24 ,Gurria,Mexico,Angel  Gurria,MEX,Minister for Foreign Affairs of Mexico. Mr. Gurria (Mexico) (interpretation from Spanish): Let me first of all congratulate the President on his well- deserved election. It is a source of satisfaction to us that the President of his country,0.9991551885898651,39
